"","t2_Ec_C.mzML","t0_Ec_C.mzML","t1_Ec_C.mzML","t0_Ec_3.mzML","t0_Ec_1.mzML","t1_Ec_2.mzML","t0_Ec_2.mzML","t3_Ec_1.mzML","t1_Ec_1.mzML","t3_Ec_3.mzML","t1_Ec_3.mzML","t2_Ec_1.mzML","t3_Ec_2.mzML","t4_Ec_3.mzML","t3_Ec_C.mzML","t4_Ec_2.mzML","t2_Ec_3.mzML","t2_Ec_2.mzML","t4_Ec_C.mzML","t5_Ec_1.mzML","t6_Ec_1.mzML","t4_Ec_1.mzML","t5_Ec_2.mzML","t5_Ec_C.mzML","t5_Ec_3.mzML","t6_Ec_2.mzML","t6_Ec_C.mzML","t6_Ec_3.mzML","t7_Ec_C.mzML","t8_Ec_2.mzML","t7_Ec_3.mzML","t7_Ec_1.mzML","t7_Ec_2.mzML","t8_Ec_3.mzML","t8_Ec_C.mzML","t9_Ec_C.mzML","t9_Ec_1.mzML","t8_Ec_1.mzML","t9_Ec_3.mzML","t9_Ec_2.mzML"
"3855_227.117_4.006",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.61906918403946e-06,1.52560827406878e-05,4.83935707653021e-06,3.9652444466132e-06,4.7886164525898e-06,5.84454190907587e-06
"3856_491.2_3.95",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,1.32734374432014e-05,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,8.0502692343087e-06,4.5090053920905e-06,5.06816607477628e-06,6.66252495513248e-06,7.78726281080428e-06,5.13205023419119e-06,5.86304801490864e-06
"3858_264.09_4.007",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,1.29710466038434e-05,4.96325208185873e-06,8.51521275512734e-06,1.50946171007341e-05,1.43379143022382e-05,4.36951164726367e-06,1.32594382867682e-05,8.24218239399702e-06,1.39914350102225e-05,4.14301433439651e-06,1.47277976720049e-05,1.4986489990468e-05,1.54062439518371e-05,4.07379824713102e-06,1.396623592222e-05,1.2962798035326e-05,1.31420916376222e-05,1.55867742506374e-05,4.09496239487045e-06,1.41669493662763e-05,1.70808786263369e-05,3.84083298719294e-06,1.49634803930135e-05,4.82326404439524e-06,1.65967894296136e-05,1.46966847867775e-05,1.45848838825033e-05,1.62459686937541e-05,1.53854802597014e-05,4.5090053920905e-06,4.65054673132766e-06,1.4203052721993e-05,1.36296917777739e-05,1.57482118871825e-05,1.60263843355527e-05
"3861_312.134_4.01",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,1.47158865911323e-05,1.82005118858346e-05,1.23943339253806e-05,1.60255554974836e-05,5.10928399770941e-06,1.09255547456131e-05,4.99687003785923e-06,1.51718181095784e-05,9.28201959404299e-06,5.56928996277209e-06,3.67244508804778e-06,7.68604329548201e-06,3.64575067530951e-06,7.57494422564118e-06,7.00792915366207e-06,4.95796217830317e-06,3.56298929996408e-06,3.53097883144433e-06,4.13000204795775e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"3863_202.217_4.011",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,1.52438711115853e-05,1.27752320173774e-05,1.12400289046771e-05,1.45403635948397e-05,1.09886860581283e-05,1.10493746025868e-05,1.33185488852529e-05,1.26282877875189e-05,1.18453451503896e-05,9.93028801128166e-06,1.31154327688065e-05,1.43111992337876e-05,1.39275199755472e-05,1.21967880478432e-05,1.17233573457533e-05,1.42580894178346e-05,1.46201400142385e-05,1.59232612591849e-05,1.31479915590184e-05,1.50467283919864e-05,1.24457791922273e-05,1.53304840214005e-05,1.49589795318013e-05,1.52584749645059e-05,1.58139532573807e-05,1.50137874136215e-05,1.00363253828033e-05,1.42764669310697e-05,1.8053553142297e-05,1.81938712865988e-05,1.24679925765824e-05,1.31250370285443e-05,6.99448773239708e-06,6.23886080523734e-06,1.03706777934812e-05,6.1753657840322e-06,5.73520535481563e-06
"3864_489.221_4.014",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,9.05445877731589e-06,1.74171001788633e-05,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"3865_273.033_4.015",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,1.33567653560364e-05,1.56086785705435e-05,1.06959382436322e-05,1.43272534643583e-05,5.92167507690442e-06,9.74933255287992e-06,6.30739437272533e-06,1.51923580630281e-05,1.77477334164687e-05,5.56928996277209e-06,6.46315857589484e-06,2.25314655258197e-05,5.78512514245712e-06,1.83912644763368e-05,1.50879561356552e-05,1.16038573357839e-05,4.55506232623945e-06,4.1178413896209e-06,6.63873305077968e-06,3.70602123875343e-06,4.09496239487045e-06,4.44512335947051e-06,4.19499764556297e-06,3.84083298719294e-06,4.09300578668681e-06,4.82326404439524e-06,3.680049157754e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,4.05757058515473e-06,6.51635927771315e-06,8.33924777783558e-06,4.40553165315482e-06,3.9652444466132e-06,4.26432060586843e-06,4.54791687725364e-06
"3866_300.116_4.03",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,1.29025823290419e-05,3.87976920818756e-06,1.0173850123342e-05,4.36951164726367e-06,8.96758306886766e-06,6.92241447158693e-06,9.76763609451654e-06,1.10295457423286e-05,8.93428466135497e-06,7.44995550956858e-06,8.52335479748455e-06,2.12483248060485e-05,2.42767208843873e-05,1.34443181623746e-05,1.00136169902882e-05,1.47505051246673e-05,2.88915907217251e-05,1.76687168777426e-05,1.30152932050082e-05,2.00155781297891e-05,1.178975578609e-05,1.32085585344074e-05,1.23124555052556e-05,1.08788060869709e-05,1.43129731820312e-05,1.10489155739139e-05,1.29324570179044e-05,1.63653464709114e-05,1.42884417781702e-05,3.07734319192696e-05,1.42546094591919e-05,2.82195140560307e-05,1.24547324838971e-05
"3867_291.185_4.014",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,8.84270183897908e-05,9.47752493843612e-05,7.28853347605322e-05,9.43229288445864e-05,4.85713092860589e-05,7.01430171510379e-05,7.22267509643381e-05,8.1707709733819e-05,7.27464220469207e-05,3.71766076425445e-05,6.65397661923628e-05,7.77370963281325e-05,6.64668221801598e-05,6.93792624997408e-05,6.9596708019164e-05,7.40846280953404e-05,7.14464597695355e-05,7.10342425566262e-05,6.77937316504367e-05,6.95465623479525e-05,7.49943932024382e-05,7.08519098784237e-05,6.51831900623276e-05,8.63724298841862e-05,6.67749747871168e-05,7.97964696952092e-05,6.08211149067547e-05,5.24669731130262e-05,6.66530939911632e-05,6.54114170264037e-05,6.27004102291209e-05,8.58827359582447e-05,8.37414169684438e-05,6.0642224954549e-05,6.30684058660165e-05,6.64343692490716e-05,5.98456284276139e-05
"3869_230.118_4.015",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,5.40420099070549e-05,5.59759690690964e-05,4.36979565858057e-05,5.52765397254285e-05,2.94254993766211e-05,4.17748967537502e-05,4.04062610098634e-05,4.87316423106493e-05,4.27272497018055e-05,2.3718110849972e-05,3.98220020668287e-05,4.60133336994658e-05,3.92856537855985e-05,4.07646350024048e-05,4.08955115508432e-05,4.07876955743488e-05,4.13848927316343e-05,3.90399214776951e-05,4.08725418519319e-05,3.87563110410049e-05,3.66803331547382e-05,3.88631593545227e-05,4.14814667318569e-05,3.88899801192819e-05,4.23102278786518e-05,2.74018416233401e-05,7.82129984854875e-06,2.42684904800854e-05,2.67060375493524e-05,2.72896196354782e-05,1.04547435908624e-05,1.5310746861389e-05,8.52114441702744e-06,3.71325841548546e-06,9.94987228079456e-06,3.62709590817036e-06,3.54886317450509e-06
"3870_313.071_4.008",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,1.8031081590661e-05,2.10007075740068e-05,1.28432092259908e-05,1.85630411877729e-05,7.01491940025816e-06,1.214909652392e-05,9.40714251937779e-06,1.21475092375127e-05,1.17353220521122e-05,5.56928996277209e-06,9.13029501478458e-06,1.16329593884942e-05,9.01059679492666e-06,1.0807502099035e-05,9.95747978461854e-06,1.02034194166951e-05,9.12904842092762e-06,9.81223763725702e-06,8.28969853018742e-06,9.38664477118486e-06,1.00157071587832e-05,9.34927305723624e-06,8.09892862097638e-06,1.08701458191393e-05,9.25796376394803e-06,9.72260323225269e-06,8.38285133470342e-06,7.78934033099283e-06,8.48091328024052e-06,8.88713948466946e-06,8.81066198949222e-06,9.6873075018983e-06,1.01772732611645e-05,7.56950252144757e-06,8.49931615983833e-06,8.43026081003006e-06,7.93450512625593e-06
"3871_409.195_3.953",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,9.0167474354637e-06,6.88166298856919e-06,4.02499743716103e-06,3.87465406031185e-06,5.25539194335604e-06,6.48923975343418e-06,1.40478074741871e-05,1.08021526973024e-05,8.57504959121273e-06,8.02507490194323e-06,9.56758999766677e-06
"3886_294.206_4.026",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,0.000181152001836507,0.000166117679917126,0.000139810059252517,0.000189066297593356,0.000100739768863083,0.000136339025376236,0.000173667958939565,0.000134166644101063,0.000132840134609393,8.87890145112244e-05,0.000168441405775732,0.000184875568027728,0.000178379751588064,0.000145127038033564,0.000142138665735176,0.000171848862949273,0.000187716308870185,0.000185618569169192,0.000168348845171259,0.00018643839716134,0.000207155644474731,0.000185414535033055,0.000189188735135113,0.00026888309196107,0.000187240521046804,0.000175088288607143,9.03865718008472e-05,5.42761065566769e-05,0.000115843363599582,9.74046094782713e-05,8.08966826285856e-05,0.000123567071791748,7.69034980542937e-05,5.02438373451757e-05,0.000108167846402231,4.21173869472554e-05,4.60156360761681e-05
"3887_182.118_4.028",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,5.67266543794837e-06,7.02894720342778e-06,4.00582078307255e-06,5.52158802449262e-06,5.10928399770941e-06,3.94250464359594e-06,3.80792602665738e-06,7.45093047745509e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"3892_216.102_3.982",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,3.56469054178041e-05,5.10928399770941e-06,3.87976920818756e-06,1.25939620392527e-05,2.85562112512416e-05,2.65097910596071e-05,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,2.11662288567676e-05,1.92972697707404e-05,1.92020301928073e-05,4.07379824713102e-06,3.56298929996408e-06,1.86867538075556e-05,1.45614979939201e-05,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,1.62578737789005e-05,3.84083298719294e-06,4.06632922014098e-06,3.817035237364e-05,3.0598562901567e-05,4.11471625328757e-06,2.22079725230734e-05,2.44555900379184e-05,3.56525068427963e-05,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,2.53667443741617e-05,3.54886317450509e-06
"3895_433.207_4.035",1.67448900316548e-05,2.07065773995059e-05,4.66686168432244e-05,1.27749595076922e-05,4.94384924660252e-06,1.45846903502881e-05,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,2.01250517271625e-05,3.64155443354892e-06,5.56928996277209e-06,4.25904734059943e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,1.17715692197771e-05,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"3896_506.296_4.038",1.67448900316548e-05,7.63508581017554e-05,0.000324255368472379,9.82569307278631e-05,3.54255652955194e-05,0.000101042574530984,1.66286018276712e-05,2.30454417519147e-05,4.03400208766489e-06,9.50453988382754e-06,0.000143788631298587,3.64155443354892e-06,5.56928996277209e-06,2.37113891904217e-05,4.14301433439651e-06,3.49897115796977e-06,1.40502307553543e-05,4.54613958085859e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,6.75199756912437e-05,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"3897_455.189_4.036",1.67448900316548e-05,3.37237733298293e-05,0.0002054447465577,4.33670605674709e-05,1.14707673314872e-05,5.66871782984437e-05,4.96325208185873e-06,1.74555513133692e-05,3.87976920818756e-06,7.04909635985022e-06,8.85795151621291e-05,3.64155443354892e-06,5.56928996277209e-06,2.01441407242793e-05,4.14301433439651e-06,3.49897115796977e-06,9.4656299720822e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,5.68985034570953e-05,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"3904_450.233_4.032",1.67448900316548e-05,2.07065773995059e-05,3.3366948895099e-05,1.17116070777951e-05,4.94384924660252e-06,1.16296359275303e-05,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,1.54672312083626e-05,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,7.02276224061817e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"3908_215.117_4.042",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,9.01623554946641e-06,8.35789549536518e-06,7.0640762540268e-06,7.74189040868298e-06,5.43737342713991e-06,7.04194285576157e-06,8.07536538696281e-06,8.94395234655659e-06,8.06279216590152e-06,5.56928996277209e-06,8.27577204496633e-06,9.23521789526769e-06,8.70459569382152e-06,6.09973702858937e-06,7.32466900374264e-06,9.33346228900117e-06,9.58524161226923e-06,8.68873474105956e-06,8.90973146370726e-06,8.3009313447739e-06,9.67637874146913e-06,9.3367523596051e-06,6.90927474140309e-06,1.19587914802345e-05,7.66566763101193e-06,1.11580514377387e-05,1.06003125804459e-05,9.40516296283747e-06,7.01293493985429e-06,8.90387992445048e-06,1.07130429242714e-05,9.45431596268075e-06,1.99795909438884e-05,1.21731772326757e-05,1.03580187032046e-05,1.08425743025448e-05,1.10232486725236e-05
"3915_240.059_4.038",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,5.12907444977668e-06,5.38607078557286e-06,4.0577474316137e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,5.86889112100436e-06,3.91035297955992e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.84456563557435e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.88662104098823e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.88959127070372e-06,4.06632922014098e-06,4.82326404439524e-06,4.0690615264636e-06,4.11471625328757e-06,4.12318076219117e-06,3.87465406031185e-06,4.06096348734667e-06,4.60394174632638e-06,4.97823319452639e-06,4.72851710162424e-06,3.9652444466132e-06,4.86274866835373e-06,4.96243267135577e-06
"3916_238.134_4.045",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,6.36192587399179e-06,8.21456281070064e-06,4.11471625328757e-06,4.7126873803287e-06,4.94254102526515e-06,8.7244439068557e-06,7.22515792378935e-06,6.53792110971903e-06,1.21802852730148e-05,8.59988164501046e-06,1.41763204018745e-05,1.20213923547816e-05
"3918_227.081_4.056",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,7.71869633218784e-06,9.60304331088289e-06,6.16052476480244e-06,8.54910550351308e-06,5.10928399770941e-06,6.07439167010666e-06,3.80792602665738e-06,7.70970349230051e-06,4.36146885882263e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,4.31547642709514e-06,4.32856787827757e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"3921_237.066_4.055",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,5.92372616398324e-06,7.03371684959551e-06,4.0071678280645e-06,5.29698755688941e-06,5.10928399770941e-06,4.13739299205719e-06,3.80792602665738e-06,6.2904901701537e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
"3922_255.076_4.058",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,0.000282450706683405,0.00032732524848612,0.000228938827099527,0.000290113932202756,0.00010965150791246,0.000217735584060736,0.000107652652217842,0.000288364853728687,0.000177321489945872,8.56041319003417e-05,9.75720125546138e-05,0.000163709231225642,9.18813752742173e-05,0.000164762408049689,0.000161504075347678,0.000125267478791511,8.4811094504004e-05,7.36336599133911e-05,0.000102948393610146,7.28446921404084e-05,0.000100485157887196,7.80115581726654e-05,6.75677777707147e-05,7.87814916056422e-05,7.10763358926364e-05,2.07682769722705e-05,9.99814436648516e-06,1.79069020591871e-05,1.65974627590254e-05,1.58867833238769e-05,1.06656160916702e-05,1.50272554196145e-05,1.06032329637802e-05,7.15278875123819e-06,1.07751243037868e-05,7.85542100621298e-06,6.08048231951803e-06
"3923_300.116_4.058",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,1.24008074978138e-05,3.87976920818756e-06,1.94006459900272e-05,4.36951164726367e-06,8.50411065859183e-06,6.92241447158693e-06,1.71037787624757e-05,1.84630496518627e-05,1.63662396942032e-05,7.20632710131735e-06,8.21440847201129e-06,1.18619366734899e-05,3.52322194950119e-05,2.5053942161675e-05,1.81263473978762e-05,2.42749325457511e-05,4.43785373392624e-05,2.62086179906364e-05,2.08402024856193e-05,3.43380892133415e-05,2.17271042578493e-05,3.08333301586403e-05,2.69324109983498e-05,2.53892633613237e-05,3.16495830075938e-05,2.64126915903895e-05,2.89956098185597e-05,3.16576358636003e-05,2.45590062910371e-05,4.5226915623321e-05,3.30689657473368e-05,4.13910662887838e-05,2.54547271572484e-05
"3924_210.103_4.062",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,5.18292179842191e-05,5.70452070881644e-05,4.26158063321813e-05,5.44291230794818e-05,3.08096717032857e-05,4.13764879309128e-05,4.5036031710648e-05,4.86533206127638e-05,4.42992041261829e-05,2.46198906948177e-05,4.54760133446647e-05,4.94215097441868e-05,4.53903708284436e-05,4.22085509457244e-05,4.26609497549603e-05,4.87313566033594e-05,4.97108030607536e-05,5.110855772358e-05,4.55046640114164e-05,4.82817893590012e-05,4.79581934068484e-05,5.00759045121866e-05,5.77780456576481e-05,5.64605233364323e-05,5.8884766097785e-05,0.00021654633067371,0.000270369377060257,0.000164840952382488,0.000190658517542411,0.000191843618823697,0.000264296212123706,0.000268556049856733,0.000270083773845868,0.00034598822653741,0.000280039229541257,0.00036953899056719,0.000357601961076714
"3925_360.217_4.115",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,1.47428428213123e-05,1.46813032213463e-05,1.49672244383119e-05,1.7031467866546e-05,1.53439180624602e-05,4.5090053920905e-06,4.65054673132766e-06,1.19582578584483e-05,1.39232957021452e-05,1.18518700812956e-05,1.18448312289643e-05
"3928_280.133_4.069",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,8.92172567939435e-06,1.39179873263457e-05,1.01205183492515e-05,3.9652444466132e-06,1.01296544439847e-05,1.05464184785206e-05
"3929_299.118_4.066",1.67448900316548e-05,2.07065773995059e-05,1.72502003266012e-05,4.8997080071022e-06,4.94384924660252e-06,4.00582078307255e-06,4.96325208185873e-06,5.10928399770941e-06,3.87976920818756e-06,3.80792602665738e-06,4.36951164726367e-06,3.64155443354892e-06,5.56928996277209e-06,3.50921594886171e-06,4.14301433439651e-06,3.49897115796977e-06,3.5542906387005e-06,3.45071643048486e-06,4.07379824713102e-06,3.56298929996408e-06,3.53097883144433e-06,3.70565443263409e-06,3.41473492010482e-06,4.09496239487045e-06,3.49591839256247e-06,4.19499764556297e-06,3.84083298719294e-06,4.06632922014098e-06,4.82326404439524e-06,3.65891083511998e-06,4.11471625328757e-06,4.02499743716103e-06,3.87465406031185e-06,3.78642495550139e-06,4.5090053920905e-06,4.65054673132766e-06,3.71325841548546e-06,3.9652444466132e-06,3.62709590817036e-06,3.54886317450509e-06
