row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t0_BS_1.mzML Peak area,t0_BS_2.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_1.mzML Peak area,t0_Ec_2.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_C.mzML Peak area,t1_BS_1.mzML Peak area,t1_BS_2.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_C.mzML Peak area,t1_Ec_1.mzML Peak area,t1_Ec_2.mzML Peak area,t1_Ec_3.mzML Peak area,t1_Ec_C.mzML Peak area,t2_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_C.mzML Peak area,t2_Ec_1.mzML Peak area,t2_Ec_2.mzML Peak area,t2_Ec_3.mzML Peak area,t2_Ec_C.mzML Peak area,t3_BS_1.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_3.mzML Peak area,t3_BS_C.mzML Peak area,t3_Ec_1.mzML Peak area,t3_Ec_2.mzML Peak area,t3_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t4_BS_1.mzML Peak area,t4_BS_2.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_C.mzML Peak area,t4_Ec_1.mzML Peak area,t4_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t4_Ec_C.mzML Peak area,t5_BS_1.mzML Peak area,t5_BS_2.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t5_Ec_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_Ec_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t6_BS_C.mzML Peak area,t6_Ec_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_Ec_3.mzML Peak area,t6_Ec_C.mzML Peak area,t7_BS_1.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_3.mzML Peak area,t7_BS_C.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_BS_1.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_C.mzML Peak area,t8_Ec_1.mzML Peak area,t8_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t8_Ec_C.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_C.mzML Peak area,t9_Ec_1.mzML Peak area,t9_Ec_2.mzML Peak area,t9_Ec_3.mzML Peak area,t9_Ec_C.mzML Peak area
6621,242.28412,5.772863,,,,,,,,,,,0,0,0,0,121720.1,95827.66,109547.69,0,493104.22,766161.7,637911.06,0,93120.305,88001.47,43063.137,0,275181.7,474034.1,369505.34,0,0,58014.16,59568.2,0,275705.25,233368.67,174166.56,167573.19,0,397220.78,41032.633,0,158988.77,254774.28,354054.1,131653.75,89524.35,81619.1,58240.453,0,209086.05,232492.75,159718,164573.42,46370.23,118121,36696.793,0,113097.805,231086.78,100818.984,49879.516,69253.51,59524.29,43007.066,31484.723,195345.44,115877.016,216695.14,333024.4,51520.496,49853.04,201726.17,70193.49,238152.7,194839.42,295106.1,256248.25,43546.504,73402.74,0,51325.926,186223.77,217463.38,346836.1,294154.5,91847.03,109387.91,55467.336,52329.965
6623,281.1722819,5.774082,,,,,,,,,,,0,0,0,0,30827.5,75528.92,42792.05,0,0,0,57766.926,0,118736.88,54937.64,335616.03,0,39079.11,65474.7,26034.945,0,29645.758,219239.47,33024.875,0,0,0,61414.375,0,20944.428,41060.656,44579.715,163010.77,25875.965,23157.492,0,135950.62,46160.85,147982.3,0,41248.023,0,0,0,0,128578.72,0,0,0,0,188874.53,0,1090915.9,0,0,0,0,183720.45,0,34462.156,159184.83,0,0,0,0,89361.99,90566.65,0,0,34956.016,82180.31,0,0,0,32970.883,60048.8,304823.44,35809.656,0,59942,25404.238
6624,259.190415,5.774763,,,,,,,,,,,0,0,0,0,0,42182.363,22383.527,0,0,0,0,0,49889.15,0,151645.47,0,0,0,0,0,0,90744.68,0,0,0,0,22173.355,0,0,0,0,60106.62,0,0,0,51473.883,14011.59,51936.97,0,0,0,0,0,0,43123.793,0,0,0,0,65192.492,0,465044.44,0,0,0,0,59915.15,0,0,51913.582,0,0,0,0,30688.023,0,0,0,0,0,0,0,0,0,0,102802.93,0,0,0,0
6625,182.9850515,5.774873,,,,,,,,,,,34454.574,110658.62,48528.992,117200.945,83753.055,0,95706.15,146283.7,0,99405.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627,332.2791493,5.775117,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12013.068,0,0,0,0,0,0,0,0,18638.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12141.892,0,0,0,0,0,0,0,0,0,0,0,14192.773,0,67445.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6628,185.1170341,5.7759585,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,13384.801,0,41891.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124967.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629,322.2949563,5.776055,,,,,,,,,,,106944.55,90565.65,56719.453,74779.81,62215.36,53989.96,47771.723,44612.445,42463.215,61480.652,37768.902,37235.59,55703.383,35281.664,37834.742,33494.785,44268.285,42650.72,38740.043,36118.55,36181.87,35892.113,21423.018,34850.477,23077.889,30152.979,33908.55,20441.104,35155.277,30896.002,33724.97,19678.652,18406.502,25676.834,30225.049,30088.436,27999.305,0,21354.795,17941.38,0,28606.617,0,18972.479,0,0,25933.453,16448.756,0,0,15985.247,19151.18,17223.334,0,0,24947.074,0,0,0,0,0,0,0,23543.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6631,254.247689,5.776743,,,,,,,,,,,0,0,0,0,26978.395,28546.828,24281.47,0,29699.217,31002.885,24617.787,0,22440.748,20198.14,22833.709,0,27970.062,28956.22,27159.371,0,28331.307,29571.758,23072.717,0,23798.732,25875.45,28156.57,25882.26,0,0,21228.38,19199.078,24211.012,22495.021,22506.977,19698.746,21271.506,21796.785,24384.656,18263.678,18735.777,21283.82,23684.068,0,19900.17,23534.588,25291.299,0,0,19797.754,20379.926,18070.36,19927.684,0,0,22456.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6632,473.3443787,5.776892,,,,,,,,,,,261069.11,162531.1,103629.5,0,0,10862.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9422.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12505.824,0,0,0,0,0,0,0,0,0,0,0,0,0,19628.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11349.781,0,0,0,0,0,0,0,11189.358,0,0
6633,269.2471927,5.7772636,,,,,,,,,,,174902.92,145196.67,114056.68,0,0,0,0,0,10912.167,0,0,0,0,0,0,0,0,0,0,0,0,21661.777,10216.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6634,327.2504342,5.7774196,,,,,,,,,,,443301.78,431750.84,292660.94,451064.84,402687.38,492931.06,495786.12,437769,314940.62,480940.4,495665.72,467453.03,553236.06,473903.97,402814.38,341324.22,549046.44,526368.6,492644.5,500333.25,500517.16,579365.2,572517.75,335932.84,570893.3,552119.56,511022.38,382197.2,370005.7,475658.06,371667.3,503074.75,531353.1,531252.6,492830,518945.03,527689.5,489688,503968.53,523186.16,478325.9,508810.22,477875.1,530325.8,426273.72,425905.7,424137.78,502674.84,324227.16,488951.94,467513.34,458249,471351.12,325704,286024.84,427907.47,547670.1,542705.4,544282.6,389899.38,320195.34,385293.78,556485.4,485950.38,553964.4,391847.75,541062.4,516709.47,535993.6,489534.72,325300.16,582723.2,506700.62,495810.8,375334.34,557009,408950.28,509120.6,517466.4,314651.34
6635,371.2768722,5.777425,,,,,,,,,,,35188.125,30479.158,19451.89,37178.51,33863.41,43211.086,22586.713,41300.812,52059.44,37062.203,52070.29,31104.709,50283.918,38310.125,40276.316,35215.117,56550.2,38960.742,50006.008,47719.93,28344.164,59498.723,42327.816,50837.496,49660.277,56594.21,52975.566,55788.605,56864.156,39164.51,53733.48,58222.125,51219.754,53078.7,52261.727,25444.955,51441.31,56485.2,53715.4,41682.715,29235.209,54229.59,53371.05,40703.918,48604.27,52775.89,24938.87,52637.41,39278.742,50470.18,48357.965,51444.445,49307.266,60108.383,57587.594,51867.727,34034.984,62014.39,59984.38,58877.09,41919.785,61865.242,62938.3,66896.305,62724,65427.492,61659.918,62166.305,57158.47,60432.426,62112.234,62339.04,63109.324,63720.473,48761.67,61003.703,30469.219,44990.297,60928.89,59470.543
6637,291.2296526,5.777805,,,,,,,,,,,82947.85,79862.29,68966.69,0,0,0,0,0,0,14271.063,0,0,0,13543.799,0,0,0,17583.379,19451.219,0,17783.816,30958.684,17578.217,0,21897.281,15232.9,17296.627,15290.8545,12599.855,0,0,0,15925.922,0,24520.283,12431.998,16763.148,0,0,0,0,15839.58,0,0,0,25333.254,0,0,12818.023,16970.795,16547.826,14198.031,0,12033.297,0,0,0,10177.363,0,0,10490.188,0,0,9422.72,11667.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6638,342.3363164,5.7779307,,,,,,,,,,,44635.89,48164.12,38135.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639,458.2890702,5.7779307,,,,,,,,,,,53692.87,47373.426,56749.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6640,810.5575464,5.7779956,,,,,,,,,,,16960.578,0,18369.93,0,0,16527.418,17366.088,0,18459.828,19147.43,0,0,13014.83,11500.201,0,0,14662.736,0,13073.379,0,14105.713,15774.252,13452.942,0,13383.813,0,13092.81,12331.191,0,0,14094.42,14056.032,0,9861.498,0,0,10378.951,12295.27,13710.081,0,0,13485.3,0,0,12973.888,14055.585,12441.957,0,0,13506.183,14046.028,14941.393,13432.684,0,7593.6504,0,10605.511,10810.97,10969.426,13806.197,13659.213,0,0,9050.16,13156.395,15253.646,0,14982.989,0,0,11811.169,0,16562.863,29646.97,16071.8545,20781.027,0,0,0,0
6642,305.2685367,5.778335,,,,,,,,,,,139797,124723.32,170065.05,160309.75,115306.7,138961.36,85438.04,101495.64,90757.87,101206.86,91746.805,121535.04,117524.516,77081.95,89980.99,65951.125,110507.08,98936.73,96848.35,89258.98,87295.945,90010.95,56446.93,89364.3,61207.406,85211.805,84988.6,74557.13,61730.3,55238.69,53380.812,48294.688,77312.31,46342.785,48409.293,50640.48,48079.246,0,71574.97,47762.945,50178.305,51374.027,73809.805,47711.777,65507.816,64385.42,62562.863,70541.32,45681.996,66647.68,42750.36,43153.152,44911.875,53477.906,35606.58,66791.86,37949.08,40626.99,63906.055,39922.48,59907.56,38576.695,42919.86,40590.316,67943.336,44049.49,63517.62,61389.613,41383.285,39155.945,61750.105,0,40940.074,43168.43,58197.176,41304.95,40645.027,58675.31,58790.508,38364.617
6646,712.5123599,5.7804627,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132249.83,0,0,120395.305,0,0,0,0,0,217970.3,0,0,0,0,0,0,0,0,0,0
6647,556.4416949,5.7809696,,,,,,,,,,,446621,298598.97,166590.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6648,593.3772786,5.7809763,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16494.545,0,0,0,0,0,0,15135.773,0,0,0,0,0,0,23963.896,30547.379,25011.666,0
6649,275.1063852,5.781347,,,,,,,,,,,0,12857.227,0,10570.9375,0,0,0,8186.2656,0,0,0,7156.333,0,0,0,6153.776,0,0,0,6803.6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6650,378.3576832,5.7816133,,,,,,,,,,,447942.62,395453.94,357360.12,480398.56,399491.44,396084.5,377089.22,337487.12,242857.33,299806.84,283305.28,197061.6,250242.1,215053.11,240301.03,154897.83,201523.98,161942.58,232580.92,167037.55,232197.45,179137.84,122194.74,219386.6,118799.69,199923.95,123295.76,98747.19,201313.17,105382.43,103589.77,167808.62,162851.12,156949.28,86629.305,167719.95,116407.82,161108.95,158535.06,152604.6,85550.66,96171.055,142312.17,157761.11,123898.336,125800.12,128443.51,161702.77,136965.36,122323.75,117826.914,64576.707,120308.94,106439.336,112850.16,132980.94,99439.53,99779.5,102740.36,102523.125,110477.516,65553.1,95500.164,118056.766,113663.29,110922.71,122704.69,65573.85,136580.97,145541.05,105786.04,138346.16,75384.94,113733.734,67411.8,117376.02,102179.39,122526.195,101270.164,123869.98
6651,328.3570963,5.781747,,,,,,,,,,,0,0,0,0,48969.69,43204.715,44354.926,0,99394.66,95427.13,77719.94,0,48049.81,40536.355,33632.7,0,87341.61,103433.84,88349.664,0,43374.46,48837.62,48974.418,0,89216.305,74254.31,74029.445,74584.586,32312.479,52202.312,50164.695,0,69112.375,70139.11,83182.086,64032.348,57306.207,58883.08,54066.965,30775.096,52925.742,68589.54,55302.69,58457.117,42888.32,57492.28,42880.492,0,43034.258,63411.684,33477.95,41346.195,41959.406,35976.137,37672.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,663.3361198,5.7817535,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14040.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17865.791,0,0,0,0,0,0,0,14907.808,0,0,0,0,0,17768.53,0,0,0,0,0,0,0,0,0,15584.996,0,0,0,0,0,0,0,25625.172,0,0,0,0,0,0,0,28892.938,17102.395,0
6654,298.3467592,5.7819066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20716.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19848.984,0,0,0,0,0,0,0,0,0,0,0,0,0,59165.29,0,0,0,0,0,0,0,0
6655,815.5128105,5.7818923,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10996.064,9813.779,9472.367,11263.146,0,0,0,6393.6904,0,0,0,17057.139,0,0,0,0,0,26542.512,12797.765,17837.697,0,0,0,0
6656,261.2422071,5.7825165,,,,,,,,,,,0,0,0,0,0,0,28984.969,28052.332,0,0,26752.975,0,0,22989.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658,177.1638281,5.7841964,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18501.484,0,0,0,0,0,0,0,0,0,0,0,0,0,9087.095,0,0,0,27251.84,0,34578.84,0,0,0,0,0,0,0,29649.16
6659,284.2274948,5.7854133,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,58722.582,0,0,0,0,50827.99,0,0,0,0,0,0,0,0,0,0,15808.079,0,0,0,0,0,0,0,0,0,13754.3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6661,344.2793626,5.786474,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10238.369,0,15708.552,0,0,0,0,0,0,20518.04,21674.95,0,0,0,0,12828.526,14953.653,21245.148,30249.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6666,766.5314377,5.7880917,,,,,,,,,,,38032.453,27215.65,34493.72,0,36831.527,33150.28,33937.99,0,32292.99,34861.168,29073.605,0,27331.469,25204.637,27678.66,0,28912.08,25132.805,24914.967,0,28898.52,27969.402,26161.176,0,27073.31,30291.766,25658.105,24941.426,11998.448,0,25541.348,28393.379,26796.469,23572.03,24243.066,27698.05,24318.797,28883.756,26517.762,20894.021,21170.691,25430.814,26429.78,26246.113,28767.922,28562.826,27941.121,19590.234,25161.46,25579.514,30676.066,29589.846,27263.744,16098.954,19782.674,27163.053,19985.816,23159.709,24428.203,26222.27,27016.203,25197.156,16170.426,0,26583.5,31308.613,27115.836,30809.568,26860.096,28458.105,24772.303,15508.115,35367.176,59891.625,32833.14,37440.645,0,11015.583,0,0
6667,771.4864309,5.78852,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9681.524,0,0,0,0,0,12714.356,0,15608.999,16427.326,14458.199,0,14107.438,20174.262,14770.979,14628.674,0,0,14562.459,14571.291,14550.877,14067.133,0,14513.687,14340.883,18055.955,16107.977,12905.867,14873.676,17941.125,16610.695,16700.438,17897.926,16639.074,17502.416,12867.175,14326.33,15834.446,20626.463,17781.268,15742.795,19308.414,18155.914,16291.778,20985.027,20666.135,19797.51,23750.314,23859.094,24315.371,16449.121,0,23850.334,26697.04,23286.498,32461.555,23498.078,23418.191,24253.22,14500.575,29778.156,53411.758,30085.62,32465.271,0,0,0,0
6668,313.2156518,5.7886147,,,,,,,,,,,0,8704.207,0,6467.01,0,0,0,6084.922,8175.5396,8779.333,8656.389,6260.476,8050.924,7435.8164,7730.7324,6928.1836,0,7841.3223,6363.2793,6888.2856,0,8340.415,0,6911.2266,6308.396,0,0,7295.85,9589.721,7318.3486,8200.212,0,0,6284.403,0,7171.1836,7251.4785,0,9311.428,0,7281.1543,6721.3267,0,8203.931,0,0,7368.573,7266.134,0,8611.564,8695.19,6421.6826,0,0,5106.186,0,0,6705.4155,0,8619.443,6131.2485,0,8230.725,0,0,7490.523,0,0,0,6827.556,0,6652.963,5737.6533,0,7097.998,6193.0806,7270.4023,6795.302,8055.725,5658.7065
6669,411.0935728,5.7889166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8176.349,0,0,0,10102.512,0,0,0,11278.798,0,0,0,10860.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6670,236.1642056,5.7896085,,,,,,,,,,,209983.25,202379.81,163042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6671,259.2054159,5.789931,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21147.428,0,0,0,0,27176.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24720.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6673,491.3089849,5.790431,,,,,,,,,,,194644.64,256900.73,205489.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24883.17,36035.082,0,0,0,0,0,60423.707,60929.05,52341.004,63480.703,0,0,0,0,78530,96827.555,96951.61,57760.52
6677,523.2671911,5.792698,,,,,,,,,,,11253.594,0,0,0,0,13276.943,0,0,0,0,0,0,13085.068,0,0,0,0,0,18094.336,0,0,0,20248.246,0,0,0,15794.801,0,0,0,0,0,16875.068,0,0,0,0,0,0,0,0,0,0,0,0,0,13861.801,13358.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6678,488.3003784,5.7927537,,,,,,,,,,,141606.27,35836.703,402582.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6679,285.1699201,5.792936,,,,,,,,,,,0,0,0,0,144731.3,146946.02,150978.44,0,183201.33,150978.42,131409.11,0,137515.5,121742.82,133390.89,0,160587.58,193078.89,174296.14,0,206934.36,189665.6,177350.4,0,168669.14,158254.77,182968.7,188331.31,124390.984,101912.52,145450.88,154188.28,162359.53,142462.67,161965.42,143801.47,151504.22,159878.05,137857.52,146957.66,133693.22,149969.89,161931.16,131934.22,136268.05,144528.19,144487.47,148194.89,105095.97,139038.6,141611.02,130328.73,122121.99,95930.49,124069.18,154478.92,57114.71,57566.54,52818.484,61229.418,62655.53,66212.64,65456.316,65677.31,46011.125,0,54789.312,48173.758,44902.5,47966.78,52726.008,44731.375,40883.383,72456.18,41005.664,33071.46,34967.617,0,38132.723,0
6680,326.19647,5.793031,,,,,,,,,,,0,0,0,0,210049.98,193096.28,193444.23,0,248658.11,206847,166576.5,0,168804.34,161181.83,196025.2,0,212609,246647.44,217693.28,0,279468.78,245983.36,220060.25,0,215866.47,198556.58,238246.34,237669.56,148209.34,124516.484,185057.31,196991.88,201562,178560.58,202429.66,198423.84,188940.55,210871.08,174999.83,187003.8,163181.3,190849.14,200653.95,168860.66,166851.44,178369.48,166210.31,184027.94,130952.42,173192.12,181367.75,174287.33,155570.86,130417.25,137407.56,196450.08,62658.875,62192.38,58098.793,72338.44,70571.664,73067.82,72926.164,71734.3,54853.484,68592.06,60079.57,55112.85,55443.266,53800.574,62804.742,49220.008,50559.203,77289.92,44346.29,37656.723,45319.516,0,49560.316,0
6682,303.1803818,5.7932954,,,,,,,,,,,0,0,0,0,160181.53,151853.11,150228.11,0,190195.47,156198.48,134864.83,0,128130.5,120470.29,132503.55,0,158154.78,189448.27,176047.83,0,212633.03,192938.27,179651.52,0,172414.92,156889.55,185676,194993.6,120375.95,97567.8,139830.5,155627.11,154600.45,141571.61,164036.98,161682.47,147966.86,162461.17,142123.72,150243.44,131155.53,151881.98,168412.17,129920.65,127463.984,144861.89,133886.42,149233.58,101483.17,139147.33,143275,148852.44,120949.15,78784.91,106180.55,152317.66,53444.016,53435.246,52818.926,57880,59470.24,66119.23,63459.777,62273.137,49473.414,60303.68,54091.836,48067.67,43907.27,46835.105,52647.383,45059.625,43368.344,68951.12,40681.824,32954.266,35948.438,0,39689.117,0
6684,402.3578151,5.7938647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28566.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6689,517.3703296,5.795656,,,,,,,,,,,149271.02,99007.14,54300.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6694,353.195177,5.797938,,,,,,,,,,,49296.434,61727.395,53088.707,0,33389.598,32966.88,29443.846,0,30291.197,31792.824,9555.845,0,27375.898,23349.055,0,0,10218.594,35030.234,12872.988,0,36608.027,37583.312,44382.92,0,35122.992,25364.875,31403.904,33221.83,0,17337.84,34946.195,33371.02,32982.89,0,27048.586,26085.303,29015.049,33579.566,33533.758,0,20066.621,23516.53,31460.525,22710.87,30337.89,32769.223,27294.328,26260.135,0,8575.866,22349.14,25751.451,29890.018,20379.785,23800.031,29524.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6696,195.1743972,5.7983146,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33599.625,0,48446.547,0,0,0,0,0,34384.76,46318.56,48814.957
6697,512.4154205,5.7986894,,,,,,,,,,,561687.94,363061.9,207773.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
