row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t0_BS_1.mzML Peak area,t0_BS_2.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_1.mzML Peak area,t0_Ec_2.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_C.mzML Peak area,t1_BS_1.mzML Peak area,t1_BS_2.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_C.mzML Peak area,t1_Ec_1.mzML Peak area,t1_Ec_2.mzML Peak area,t1_Ec_3.mzML Peak area,t1_Ec_C.mzML Peak area,t2_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_C.mzML Peak area,t2_Ec_1.mzML Peak area,t2_Ec_2.mzML Peak area,t2_Ec_3.mzML Peak area,t2_Ec_C.mzML Peak area,t3_BS_1.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_3.mzML Peak area,t3_BS_C.mzML Peak area,t3_Ec_1.mzML Peak area,t3_Ec_2.mzML Peak area,t3_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t4_BS_1.mzML Peak area,t4_BS_2.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_C.mzML Peak area,t4_Ec_1.mzML Peak area,t4_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t4_Ec_C.mzML Peak area,t5_BS_1.mzML Peak area,t5_BS_2.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t5_Ec_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_Ec_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t6_BS_C.mzML Peak area,t6_Ec_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_Ec_3.mzML Peak area,t6_Ec_C.mzML Peak area,t7_BS_1.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_3.mzML Peak area,t7_BS_C.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_BS_1.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_C.mzML Peak area,t8_Ec_1.mzML Peak area,t8_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t8_Ec_C.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_C.mzML Peak area,t9_Ec_1.mzML Peak area,t9_Ec_2.mzML Peak area,t9_Ec_3.mzML Peak area,t9_Ec_C.mzML Peak area
2457,504.7897037,2.8909569,,,,,,,,,,,0,0,0,0,2126.4558,0,0,0,0,0,2859.4421,0,7692.9453,0,0,0,0,0,0,0,0,0,0,0,0,4792.4556,0,0,0,0,0,1729.717,0,2622.9536,0,0,0,0,3406.6055,0,0,0,3368.175,0,0,0,15250.252,0,0,0,823.8362,0,0,0,0,11520.6045,0,0,0,0,2992.8867,0,0,23415.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,356.2542721,2.917251,,,,,,,,,,,52931.824,58503.434,56484.6,0,8345.228,6741.794,5190.8843,0,27089.29,26365.71,28593.725,0,6414.329,5945.9844,8023.39,0,30222.162,27413.666,28069.383,0,4049.373,3621.008,3869.137,0,26020.52,25517.135,23925.64,20991.715,6725.593,4959.7217,432.89478,2935.4258,24362.908,24403.635,24626.006,11842.382,848.1206,669.0533,0,2226.4111,24108.96,23292.217,26158.574,22425.006,523.70935,0,2066.8228,821.41156,35437.906,37163.844,45646.383,33290.312,0,0,0,1397.3325,4567.6616,5851.966,3989.7288,3063.4019,0,0,0,0,3261.083,4359.9814,2731.7236,1386.2368,0,0,0,0,994.6555,4574.375,1369.4847,0,0,0,0,0
2461,241.154722,2.8838017,,,,,,,,,,,4173.384,3996.252,6757.158,0,6345.0737,6448.6274,6267.508,0,6838.612,7543.6777,5074.099,0,4762.315,5833.814,6831.282,0,7416.151,7038.18,5988.635,0,6948.0044,6965.9307,7150.4453,0,4326.3057,10749.419,1879.9918,6191.254,285.8161,0,5846.5244,6045.5796,7022.005,6375.5796,6584.3535,6284.51,5654.0317,6764.4136,6791.9727,5224.916,6539.976,5118.0107,5912.4478,6266.6147,7002.5166,7418.322,7309.2383,6095.9775,9376.157,7202.8877,8409.285,6192.2495,6056.708,4623.3286,5768.749,9480.043,4223.83,5389.243,6173.123,5937.14,7095.6445,6917.453,7570.836,7692.131,5260.6465,5253.285,5700.8037,5253.2275,6423.21,8133.9883,8633.157,8730.576,6355.1777,10087.616,5837.005,5862.6,7597.808,8635.774,7808.5522,7358.477
2462,260.0892029,2.8944724,,,,,,,,,,,12597.415,10824.036,10939.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,231.112747,2.895794,,,,,,,,,,,55551.39,60733.223,62092.906,0,69944.266,70840.28,68369.375,0,66241.375,70749,67251.086,0,70743.89,70703.766,75667.67,0,73611.6,69143.125,71600.555,0,79864.86,84338.305,83187.82,0,70764.5,84486.41,72728.89,76057.49,42059.242,29105.732,71504.75,76976.805,70089.62,64916.188,71764.01,71629.516,75049.21,80120.97,77092.95,78690.83,66644.12,71350.85,74003.625,73314.69,82961.62,79495.45,78314.08,78078.53,75796.49,75406.24,85256.62,76195.875,79709.16,65643.625,70794.984,95946.03,65892.87,67358.11,70491.555,69386.43,72978.21,77053.69,73360.87,73882.84,72235.32,75423.66,74850.16,75888.875,77485.28,79993.77,80908.94,86939.914,76798.766,121002.99,81160.76,76426.84,83325.33,84301.65,82712.12,80901.9
2465,279.1160977,2.895925,,,,,,,,,,,181274.88,191209.83,200703.05,0,220375.17,225189.58,219630.95,0,211783.44,229691.62,217889.03,0,219492.27,220425,235819.56,0,230521.81,224765.28,227708.94,0,249347.06,245584.25,244281.52,0,226801.38,266070.3,227207.72,231191.84,128676.04,92798.4,222070.73,242410.2,217153.36,214080.3,225888.25,229621.22,232788.3,245732,245250.3,244808.05,208091.45,227084.72,224275.31,228747.95,250585.75,248338.11,243939.89,243026.05,233942.6,236062.97,271578.06,243922.48,245940.17,209415.89,222511.62,287358.75,209025,216936.2,227999.45,227130.44,230983.86,237220.36,223597.97,232503.67,220845.77,237622.95,237990.7,243018.03,240005.88,246534.2,250063.17,265685.62,223729.66,366342.8,256118.9,243101.1,251774.25,252695.62,252087.73,245039.47
2467,346.2582811,2.8975031,,,,,,,,,,,19151.693,21021.611,18588.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,438.305777,2.9264443,,,,,,,,,,,46683.78,49284.855,36330.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,401.2614678,2.8996398,,,,,,,,,,,8283.432,7639.146,8095.581,7280.962,9170.381,8401.179,8032.0063,7765.8125,8534.52,8020.8887,7829.013,6774.8164,7240.7935,7112.596,8219.65,7683.8477,7871.7915,7688.198,8555.342,6508.467,7940.6587,7741.624,8611.391,7098.9854,7450.766,7830.8125,7706.312,7422.8145,7425.188,6969.3584,7275.532,6637.4355,7964.55,7291.924,8211.559,8214.135,6826.232,7645.548,6879.0396,7149.9756,7497.4004,7217.039,7680.874,8309.294,7420.405,9061.573,6847.439,7308.181,7179.5103,7672.6914,8225.493,7566.254,7487.3384,6694.167,6424.756,7867.8936,7613.843,7425.364,7964.7417,7676.7754,6800.8384,7204.8623,7174.5874,6127.9243,7868.558,7052.754,6085.9316,6050.6914,7040.2344,6614.7075,7128.78,6691.917,7665.656,7250.1396,7631.7466,6751.4395,7860.3413,7382.028,7711.2783,7219.4272
2472,396.2951215,2.9005244,,,,,,,,,,,61042.465,66583.41,71691.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,450.306429,2.9012954,,,,,,,,,,,55136.938,51996.562,54208.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,167.117894,2.9032981,,,,,,,,,,,14325.4,14548.129,14483.393,0,13868.559,14180.476,12973.998,0,14988,16806.166,16694.604,0,16044.062,16041.419,17022.828,0,18676.096,17221.877,19444.371,0,19246.818,21013.541,19080.033,0,18142.717,24978.8,21212.096,20491.785,10980.29,7394.1084,19283.777,20149.531,17957.438,18671.547,22427.748,22834.11,20669.963,21277.926,21115.463,20668.178,21115.172,23805.809,24663.309,24013.482,22200.809,20877.727,20788.717,19904.303,25347.295,26044.895,34950.137,27199.734,22502.707,17366.068,18346.031,26800.52,47547.586,49584.57,63194.438,64485.062,28764.555,28367.78,28517.959,35142.5,93836.37,106439.7,117310.2,127493.76,49035.426,57914.49,50001.523,62525.33,180333.38,293474.88,228671.94,235748.47,116144.29,121269.12,109011.11,82329.86
2477,165.0756213,2.9035196,,,,,,,,,,,23779.781,14733.961,18675.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,318.2631255,2.9035232,,,,,,,,,,,38221.805,39092.88,33537.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,454.301221,2.9035232,,,,,,,,,,,54338.523,58424.617,57180.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,227.0812702,2.8527591,,,,,,,,,,,1060.8324,0,0,0,3874.3699,3832.1165,3519.7095,0,0,0,0,0,0,3005.9194,3897.4888,0,0,0,0,0,3877.007,4045.0073,3766.0256,0,0,0,0,0,0,0,2993.3315,3566.3064,0,0,0,0,3877.9626,3355.7517,3333.4734,0,0,0,0,0,0,2711.856,4468.633,3194.2483,0,0,0,0,3774.5745,2739.9058,4288.4863,4243.2153,2603.3801,3095.4766,4080.5605,1018.0111,4292.6626,4738.5923,3962.648,3292.9197,8413.467,8801.588,6489.5605,5896.525,3515.4805,4361.095,4066.1387,3935.1035,2071.2268,6648.1245,1559.5406,469.31714,4680.9424,3660.4954,3966.6316,4396.915
2481,236.1392587,2.9075909,,,,,,,,,,,12673.345,13935.389,14168.377,0,17958.475,18471.402,18761.271,0,14644.858,15407.318,16064.534,0,18071.053,18142.709,18712.902,0,15267.602,15910.225,16451.23,0,20449.354,19864.746,19265.02,0,15606.835,18110.99,15931.809,16670.215,8338.424,5123.924,18650.342,18839.078,14434.157,13045.892,15086.265,16604.314,17415.53,18368.902,18214.078,18295.348,14141.119,15110.012,15245.417,16275.74,20455.861,19531.596,19253.57,18132.3,16189.725,15607.919,18427.84,16479.418,18568.72,15585.163,16586.188,22428.014,12089.064,10805.528,13370.937,13228.115,14259.849,13838.385,12746.86,12180.014,8144.26,9191.674,7848.9434,9199.146,9815.534,9269.897,9030.786,2633.782,2300.1638,6674.529,2724.0073,2799.8525,1466.8407,501.46768,2289.6833,0
2482,372.2376548,2.9065192,,,,,,,,,,,34097.86,24454.387,25290.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,299.1487342,2.9072912,,,,,,,,,,,49727.035,41184.055,43048.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,321.1305378,2.9072912,,,,,,,,,,,63653.652,36000.695,57104.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,268.0943496,2.912383,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4141.7925,0,0,0,0,0,0,0,30375.857
2487,359.2437783,2.912711,,,,,,,,,,,8388.578,7119.3354,8189.477,0,11677.373,10202.598,8652.551,0,4347.0947,5116.3647,5193.244,0,6600.1763,6459.843,5816.371,0,3474.3613,3378.7903,3467.0847,0,6191.1216,5258.6406,3568.3633,0,3620.6096,3598.2705,3394.085,4765.6064,1651.8151,1146.7979,4476.7725,4860.7925,2008.8606,800.2543,2951.6587,4071.6763,3730.406,4740.234,4291.741,4799.538,2953.297,2309.4346,2003.206,4313.2427,3977.6917,3669.94,3987.196,3598.8413,3315.3865,2689.0054,3336.368,4363.779,4054.474,3805.4617,4233.6445,4551.788,2059.5603,1848.0918,1873.1665,3335.1667,2993.2856,3016.4714,1823.9653,2792.7598,1769.9998,1791.4188,2289.671,3733.4019,2210.4065,2105.1748,2189.1428,3283.776,1130.8472,3880.2454,2712.1729,3363.0225,2582.2778,1712.8467,2582.6848,2364.8596
2488,252.1341269,2.9121203,,,,,,,,,,,24556.996,27189.283,35718.156,0,46794.16,46231.383,39337.332,0,38516.355,45367.906,38842.023,0,39386.844,44398.414,47682.34,0,42612.86,38790.78,47131.1,0,50389.25,51407.37,48445.246,0,45170.18,56218.223,47126.84,42580.207,21481.768,15859.909,47782.746,42466.94,46016.527,38434.883,44919.766,41688.14,41712.22,49591.45,48831.254,48149.402,42504.188,48165.742,41520.27,42116.977,52055.098,49658.85,43414.02,48521.99,40538.277,42901.46,47538.34,49840.336,51425.266,40046.656,41493.78,58035.258,36586.312,36246.445,45439.6,45659.33,36905.465,37070.117,36645.258,40880.137,37986.754,32193.566,35339.863,41698.414,32227.188,37034.88,34023.87,34799.773,25667.76,47983.76,28884.67,23059.36,18962.703,18036.889,19278.408,20198.057
2489,308.1370819,2.9132886,,,,,,,,,,,7934.495,10376.772,9395.002,0,12734.181,15732.8955,13726.779,0,15151.655,16114.31,14183.802,0,16162.655,17670.398,18147.914,0,16053.4,17824.572,15682.856,0,19421.943,19210.932,18804.184,0,19032.152,20604.873,18675.303,21945.873,10179.756,6826.8457,19076.52,19522.361,16072.099,18124.418,18657.791,20858.719,17889.137,18624.736,19530.48,19809.43,17043.898,17793.697,18319.553,18208.951,20303.71,21285.465,20892.615,20814.719,18736.906,18321.56,20685.275,21568.664,16767.547,15226.82,18999.385,22785.023,14816.881,16081.206,15934.577,19432.617,17192.85,16869.818,15663.781,15423.115,15931.72,15516.302,17173.432,20291.217,14813.274,13861.455,14480.142,16291.2295,16573.547,23733.139,21773.543,18367.973,10216.453,15016.044,17314.996,13558.48
2490,286.1548508,2.9140322,,,,,,,,,,,348822.06,334276,372765.53,0,431207.2,432717.25,421280.2,0,402395.47,418879.72,418725.4,0,411431.78,418508.8,440199.12,0,432794.6,408609.03,410608.62,0,461369.28,467988.16,447130,0,404908.38,482955.53,413554.84,432882.22,240232.98,174699.88,423145.88,437586.78,404966.7,396655.12,409622.7,425392.3,428662.9,446384.3,446459.34,442576.3,386394.28,408885.56,405280.66,421136.78,459231.6,445423.97,449061.34,430821.78,413516.4,427261.2,488056.4,444385.2,445985.72,385052.28,401386.78,502136.25,375078.8,391104.16,413215.34,408531.66,403310.56,409860.88,389533.8,394894.03,391808.62,424891.1,418082.8,427752.97,415791.28,434285.78,427500.38,444889.9,418969.8,645701.2,460425.97,433899.16,435694.2,446379.34,444908.66,405104.25
2491,356.2542729,2.9196436,,,,,,,,,,,51107.773,56488.434,54055.16,0,7531.1963,6741.794,6596.0107,0,24683.695,25355.346,26599.156,0,6414.329,5384.9375,7716.526,0,29147.121,26836.693,26858.408,0,4049.373,3621.008,3869.137,0,24980.465,23337.6,22351.645,20282.879,5769.7295,4959.7217,432.89478,3632.3904,21772.277,21834.54,23621.518,20925.326,821.8246,669.0533,0,2226.4111,23075.43,20509.848,24891.342,20996.887,523.70935,0,2066.8228,821.41156,33653.402,35980.336,44527.637,32313.363,0,0,0,1397.3325,4567.6616,5851.966,3989.7288,3063.4019,0,0,0,0,3261.083,4359.9814,2731.7236,1386.2368,0,0,0,0,994.6555,4574.375,1369.4847,0,0,0,0,0
2492,246.1119151,2.9173417,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.66034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6085.837,0,2065.507,0,0,2969.1487,620.9475,2786.0198,42573.92
2493,366.1810633,2.8963928,,,,,,,,,,,9864.433,14561.1,16043.174,0,0,0,285.78192,0,0,0,0,0,0,0,1838.7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,540.3085866,2.8674004,,,,,,,,,,,0,0,0,0,4136.231,0,0,0,0,0,551.2844,0,6421.599,0,0,0,0,0,0,0,0,0,0,0,0,4019.505,0,0,0,0,0,416.8764,0,1704.6669,0,0,0,0,668.7768,0,0,0,2548.4048,0,0,0,12332.097,0,0,0,662.3532,0,0,994.87476,0,14252.902,0,0,0,0,2624.5105,0,0,16909.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,273.1326032,2.937071,,,,,,,,,,,0,0,0,0,2057.3313,2185.409,2914.6116,0,2647.5776,2453.9617,2703.0618,0,4471.5435,4205.6133,4447.096,0,5484.1143,4379.31,4661.8594,0,6656.524,6436.1226,5903.86,0,4677.617,7182.9126,6330.541,5852.3438,2996.9006,1559.1774,7953.0454,7657.4556,6563.7007,5471.6504,4606.623,6535.0137,6269.321,7134.4873,8441.114,6898.6704,6428.887,5753.912,6406.907,6450.6465,7282.8057,9039.545,7117.8213,7732.753,6973.6416,8078.6113,8746.912,7818.0605,7839.751,6116.107,5370.99,12092.442,4879.6934,5630.267,7244.5215,9135.648,6363.3496,6471.4663,10415.894,10179.04,6322.712,7126.058,7526.0254,8396.271,13761.613,9906.387,8959.445,7727.3667,9258.754,15664.157,11354.6875,10594.012,10833.354,10952.774,12252.591,7823.365
2497,282.054028,2.9274657,,,,,,,,,,,0,0,0,0,0,0,0,0,33516.438,34352.324,30169.314,0,0,0,0,0,34886.19,32430.705,34098.414,0,0,0,0,0,34720.49,33716.24,32727.229,0,0,0,0,0,31776.781,30824.314,25111.209,0,0,0,0,0,25785.297,29269.336,29798.275,0,0,0,0,0,26082.723,30111.998,30006.256,0,0,0,0,0,13627.681,13617.084,12750.254,0,0,0,0,0,14011.626,14119.869,10768.043,0,0,0,0,0,10398.881,15341.217,9025.116,0,378.15536,0,0,0
2498,206.128714,2.9755793,,,,,,,,,,,6019.721,7606.5464,6597.0127,0,7483.212,7565.2104,7246.255,0,7369.6587,7522.6123,7701.703,0,6493.5205,7746.5806,8042.9453,0,7347.948,6983.3037,6699.9365,0,8336.724,8190.1387,7992.5596,0,6547.949,9243.797,7127.159,7532.347,3639.053,1726.6572,7683.1445,8125.299,6803.646,5123.478,7321.8438,6732.5703,8161.2656,6173.0786,9897.856,8010.765,5615.3564,6514.497,7786.833,7217.7886,8817.042,8473.801,8807.968,7818.119,7081.9253,6040.001,8544.1875,7929.6216,8103.2974,6782.4253,7200.919,10090.943,9899.513,9670.384,10558.662,5114.032,9927.462,10113.126,9550.494,10559.965,12302.236,12929.08,6723.3394,7628.049,7594.637,13332.055,11146.716,7363.535,11945.877,12914.743,8932.254,8780.869,7805.564,8119.443,8086.8247,13191.183
2499,192.0732372,2.9137022,,,,,,,,,,,2658.3965,1968.6172,2726.607,0,4464.9185,4859.4775,4109.2305,0,4593.6206,5731.4023,5515.8037,0,4939.1943,5802.528,5306.012,0,4214.0264,5399.2764,5890.3267,0,6653.1445,7096.303,6215.3286,0,4811.002,7419.285,5833.0894,5977.2637,3206.3047,1175.5416,5940.0757,6603.7217,6847.4106,5902.954,5395.2896,6805.9526,6537.7437,5669.4663,7441.8594,5664.616,5196.428,6250.9253,6376.15,6132.978,6280.474,7520.4863,6522.3086,6686.1934,6510.46,6772.224,6882.117,6164.283,7900.7285,5959.9326,5374.336,7639.8794,5884.9087,5209.104,6265.945,6419.1763,6694.2705,5714.7876,4696.5527,4721.169,6068.6323,6806.484,6748.6973,6522.9697,6210.7524,5647.9272,6980.2114,7007.641,3320.42,10164.123,7175.253,7020.0537,6163.423,6498.9067,6440.4355,7281.1143
2500,347.1787587,2.9224715,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3367.6973,0,0,0,0,10000.181,8520.173,2748.149,46135.227,0,0,0,0,31613.191,23980.254,17521.252,81708.29,0,0,0,0,39264.734,28195.24,20239.568,90607.19
2502,265.0696326,2.9242418,,,,,,,,,,,59232.477,62030.066,67557.49,0,47976.547,48002.453,45681.004,0,64156.45,60416.715,65924.02,0,51528.805,50526.574,59514.57,0,70315.42,65583.39,68732.305,0,63497.773,61686.38,63799.816,0,68975.984,85417.11,72401.05,68307.88,41040.125,31440.96,60211.027,69369.45,70561.336,70229.766,67108.53,70141.805,77030.555,74523.516,79546.69,76438.2,66413.3,72754.83,69182.36,69424.42,78258.53,77365.75,73443.35,67844.766,71111.484,77757.35,83080.38,72396.516,80680.58,69509.46,73372.69,93885.625,87456.92,98931.74,105244.03,102329.42,150917.03,163768.52,152921.22,144640.81,112616.56,133814.28,131620.7,137400.36,259465.8,300112.06,279557.62,253684.98,157216.2,263381.06,198234.03,177951.36,372361.62,382398.8,347341,303766.4
2503,243.0875686,2.9244757,,,,,,,,,,,765999.5,756923.2,820141.2,0,511231.56,499162.1,490976.62,0,662341.5,687583.3,656383.4,0,497885.8,485700.44,581371.25,0,703452.44,678168.4,690178.4,0,621728.06,590199,595047.5,0,692321.5,824084.9,721709.9,662105.5,449986.6,307809.5,581903.3,672318.56,706053.2,700067.06,719124.1,674287.7,738839.06,743534.7,756234.9,752620.56,657772.4,722251.6,694729.5,687757.8,752035.06,737515.94,722522.5,646173.3,735440.25,767564.1,848589.6,712230.7,760343,670327.3,688884.5,886645.06,841994.6,956556.6,1021630.2,947006,1417479.8,1568878.5,1447681.5,1385684.8,1093842.6,1293009.9,1317770,1268270.8,2474861.5,2875514.5,2667206.5,2454929.5,1576106.6,2482553.8,1960497.6,1736455.6,3512797.2,3619250,3282006.2,2981736
2504,369.2496171,2.9383314,,,,,,,,,,,10544.862,11268.397,10351.138,0,14941.278,14053.862,11549.182,0,3651.2617,6946.8535,3984.933,0,8316.155,3559.123,7488.794,0,5060.2944,3109.3333,2558.127,0,6452.449,7800.1333,4226.6323,0,954.92596,3636.2915,605.28125,5364.6807,0,0,3156.8071,4392.9595,2020.5664,1424.143,1214.0352,2216.295,2747.3894,2033.2239,1618.3824,926.1224,593.99884,696.70715,0,1710.093,528.40674,1419.3864,1792.0602,1014.7917,797.0129,796.879,682.91797,1678.4668,1789.5353,854.8722,1144.655,1800.1895,0,0,1238.4596,842.42334,0,514.2938,0,817.172,0,0,0,0,0,826.09485,0,995.75287,0,0,0,0,0,0,0,0
2505,394.2796832,2.9247417,,,,,,,,,,,32574.596,36205.77,50628.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,191.0528074,2.9240685,,,,,,,,,,,5840.024,5897.6655,6367.3013,0,3861.488,4149.754,3225.3362,0,6411.282,5489.0664,6015.6963,0,4864.33,4226.417,4246.276,0,7215.9927,6244.639,6438.913,0,6307.891,6498.407,5582.3037,0,7223.5317,8048.92,5587.643,6698.251,4729.0703,3179.9016,5776.758,7304.8823,6959.9883,7322.163,6521.6494,6757.7324,8368.674,8286.953,8111.9375,7262.43,7632.625,7696.2583,6845.487,7189.761,7618.413,7597.988,7477.637,7504.2896,7321.464,7417.0605,3111.6367,8216.781,9560.308,6328.558,6406.7383,9231.891,7124.0625,9093.715,7932.48,7637.2217,12191.478,14423.406,13748.487,12480.939,9597.321,11812.802,14609.673,12356.854,24226.31,29397.63,26630.785,23080.291,16799.318,20365.338,20832.844,17540.658,32595.107,35079.727,31415.094,29529.35
2515,507.1499244,2.924879,,,,,,,,,,,3539.223,3754.3254,4008.2117,0,912.3495,574.18774,0,0,1919.1346,2800.9229,1646.6576,0,986.9961,418.67963,1553.5552,0,2139.06,1927.6448,2470.6719,0,1061.8738,1659.515,1687.5857,0,2113.189,4300.8877,3075.8228,1907.0654,0,0,1313.2831,2087.442,2810.031,2646.5127,2169.6382,2313.769,3551.4556,2961.9917,3456.25,3528.7598,1492.9481,2208.9224,2245.4553,1997.5795,2544.5781,2977.3943,2293.4707,2387.1672,2540.1719,3209.64,3251.091,2871.666,2403.9028,3691.6863,4073.166,4928.5635,4875.9272,6691.2437,6649.311,6648.3784,14624.531,17185.488,14331.34,14216.249,8505.601,11000.88,10143.265,12933.65,38347.227,52594.895,40197.805,35785.316,14258.674,34697.316,21251.844,18177.303,72196.12,77396.2,68185.734,53213.73
