"","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML"
"471_235.108_4.638",185191.3,178995.03,162081.39,20968.543,21602.023,28792.023,144881.44,156843.92,149260,133000.84,136137.84,158612.5
"421_235.108_4.246",222700.8,218745.61,235772.94,19912.777,20862.082,21138.553,193993.81,184646.17,193277.12,203214.86,175794.48,190161.44
"3603_235.133_9.665",105795.92,150922.12,103680.94,100775.92,77598.55,80088.734,107460.86,76531,80134.836,92083.836,86071.984,84484.3
"3449_235.133_9.328",405743.22,195658.9,436172.47,172575.62,203274.16,187692.53,264865.3,342162.4,145507.14,371615.34,108872.77,360302.34
"713_235.144_5.362",159403.8,185406.53,199328.94,199704.83,83168.94,185594.55,120715.63,175252.89,178835.98,67162.73,151872.77,155856.78
"5527_235.169_12.107",82123.55,76729.55,77415.336,243230.89,237925.69,338145.84,57080.055,50615.305,60283.11,65458.453,38755.95,48037.273
"5065_235.169_11.683",516571.22,527800.56,454238.5,534829.25,582629.5,562081.5,461250.6,424310,418144.66,410940.6,449664.25,407134.66
"4016_235.169_10.525",38863.055,49129.15,56922.316,31370.404,48524.043,22135.59,140067.98,36865,59038.61,46501.03,52680.773,136253.72
"5241_235.169_11.879",162451.69,162684.23,121788.93,126410.61,128456.68,207304.55,86722.96,106707.74,84029.414,110798.93,90265.234,89620.72
"4710_235.169_11.344",196456.5,210899.03,289920.16,305505.03,202930.47,278964.47,71968.1,138909.33,170051.9,389416.97,334512.34,162262.02
"6932_235.206_13.081",31178.883,45977.83,46905.99,63439.855,77940.63,67321.81,20239.299,25686.012,20996.58,6179.582,18683.865,11243.086
"6112_235.206_12.529",120213.66,162546.47,162807.11,352764.3,331438.06,362856.8,114890.53,88466.99,97957.93,60054.766,34135.973,32094.941
"7057_235.206_13.174",71413.664,60785.02,37421.83,140876.81,243267.06,175557.5,26510.451,26705.287,23484.582,18533.918,11783.676,11555.533
"6761_235.206_12.933",260507.66,226101.34,210830.12,438228.78,360458.1,482115.78,24961.98,94544.7,40354.258,25465.541,27285.969,23524.176
"7176_235.206_13.323",45023.598,51118.82,51249.89,91504.09,148692.11,97453.43,18232.723,20325.848,21741.25,9302.501,6343.419,0
"4911_235.206_11.565",29596.582,32446.314,79674.28,97323.12,103113.49,125027.55,16542.209,20314.812,19161.936,10201.862,5824.4053,13400.946
"5862_235.206_12.353",195044,175169.52,167985.11,150472.9,136298.83,133430.81,33639.676,36339.242,34906.996,35336.805,33962.72,34411.27
"888_236.128_5.667",147714.25,238160.42,155260.9,183450.67,63825.02,248221.34,205989.9,138031.48,129574.11,196716.7,78585.99,148412.08
"1070_236.128_5.919",36508.047,51356.45,46509.188,124599.8,322369.84,95731.05,36577.32,36355.29,33994.016,42688.953,39591.598,41791.74
"676_236.128_5.297",82644.79,83585.53,61206.62,298265.1,219519.5,83105.73,103500.484,39785.54,195538.1,83576.7,83418.82,97210.15
"42_236.149_0.778",272144.94,217758.25,241068.77,288467.84,262815.8,318118.72,151177.03,164755.45,231420.16,112998.52,151047.28,123295.42
"190_236.149_0.966",0,42585.28,42800.81,116189.734,158571.22,34487.72,50025.4,32553.137,29612.658,72612.79,27564.027,19449.715
"1219_236.165_6.088",107285.77,66477.76,61421.016,126059.5,137321.8,126474.02,15836.512,19312.84,21971.336,7852.197,17544.506,11725.258
"568_236.165_5.008",47606.09,48707.812,50634.59,28899.588,29429.914,34451.254,81807.73,62930.11,128672.22,58345.324,79234.336,84533.914
"917_236.165_5.708",395966.84,430353.53,431710.97,385908.34,377062,420333,355327.97,418717.62,382488.2,365243.47,356892.44,386743.22
"1080_236.165_5.916",49190.816,53253.523,59540.86,130159.15,131761.66,103790.38,33179.816,37240.637,33518.89,31636.14,12397.121,15996.401
"2037_236.165_6.943",51626.758,48946.81,41747.773,184429.48,435410.84,306706.66,14335.196,11493.457,10634.944,0,0,1589.1515
"644_236.165_5.223",71364.625,92046.45,86851.36,61178.45,80328.26,86782.25,72906.75,79509.73,63507.33,41758.758,82675.12,41523.18
"3198_237.11_8.705",189441.48,202390.45,163021.75,132676.23,184237.89,154163.17,131575.98,138617.4,170546.02,175503.14,153041.03,195333.48
"2671_237.11_7.726",138689.06,97392.625,108741.87,221846.05,218467.2,235393.5,47383.906,49754.09,45702.445,48421.16,34308.484,41652.64
"2848_237.111_8.017",46814.67,47914.023,61876.55,112837.79,105403.97,118106.16,36437.04,30142.771,28025.502,29471.594,28937.148,19399.28
"3109_237.112_8.501",179714.27,175350.22,212081.52,173850.19,186673.98,162415.66,137257.45,162190.28,157315.34,124929.35,139689.77,134581.73
"831_237.123_5.58",41383.97,50608.184,49493.99,54386.54,46042.984,53596.066,31181.705,33547.21,28466.8,25380.713,39380.22,33903.426
"524_237.123_4.894",110796.2,125234.35,118646.73,150765.08,150359.22,125658.914,83120.36,33056.28,39865.613,34105.156,41115.375,32035.719
"438_237.123_4.443",35748.656,40042.906,38922.633,71512.33,81052.11,60585.52,27168.785,24848.908,23876.809,23980.04,26690.957,23282.646
"4929_237.149_11.585",180689.36,203130.38,203471.56,250744.94,276087.25,218718.47,143167.34,146113.72,127800.71,136779.05,119715.33,124577.5
"3081_237.149_8.415",79879.89,81794.73,71165.41,24975.291,30310.57,49310.332,86875.805,92932.414,89481.28,97540.305,88575.195,84241.2
"2775_237.149_7.911",41160.684,51078.49,56771.21,24204.69,26107.34,22677.357,43210.445,52104.656,40612.832,50424.176,48213.344,50664.656
"4755_237.149_11.394",290290.25,152628.89,184733.11,444217.28,512738.97,319463.03,121202.836,188244.33,129062.875,151255.7,107151.86,80651.4
"4209_237.185_10.746",145095.52,141544.8,156796.8,108284.56,124733.92,115857.48,170046.45,144803.42,135171.34,125652.68,158115.78,135091.4
"6356_237.185_12.667",265851.28,248676.78,251812,224711.47,200417.94,219872.67,194760.52,182973.02,187353.45,202485.12,199843.67,190202.86
"5561_237.185_12.13",164654.14,158942.12,120647.914,108722,174958.16,108307.42,119477.04,123783.4,143736.8,126653.22,118120.42,135381.77
"5712_237.185_12.273",97374.66,125766.82,97924.83,138082.5,150342.22,173745.12,90252.67,96979.03,73244.87,75510.62,75326.09,80838.23
"7005_237.221_13.131",49255.383,43195.16,35144.926,156736.25,164383.17,113315.125,12436.095,11892.792,12462.522,5218.412,8392.087,5199.1694
"6506_237.221_12.784",373037.28,449569.22,409277.12,1146713.8,1122995,1280327.8,213971.89,229604.89,204239.31,144548.62,95702.2,145874.03
"6866_237.221_13.015",67745.4,59051.066,96205.27,179391.11,186429.89,149810.33,24758.148,19441.676,25713.41,15558.918,13759.912,12140.435
"5128_237.221_11.745",55856.164,50786.992,46892.715,8632.897,3905.213,13451.428,21382.854,14927.96,22567.797,6595.8506,7464.1133,5068.2334
"4743_237.221_11.386",9367.679,10798.125,12561.535,0,0,0,0,1892.7802,2303.126,0,0,0
"4483_237.221_11.089",21691.441,16773.852,20917.254,0,0,0,0,7141.536,7122.1895,0,2049.3105,0
"3216_238.144_8.755",321082.4,335328,316136.78,62991.34,74182.08,83358.445,98010.414,98958.05,104661.35,100854.95,117661.93,102155.66
"2646_238.166_7.687",7704.0566,8622.396,10773.121,1019767.06,982182.44,1051274,0,0,0,0,0,1844.2678
"672_238.18_5.292",222823.42,220344.14,194814.28,281215.16,54371.766,235849.9,28755.127,38192.156,38937.15,36217.098,38591.746,0
"6050_238.217_12.497",189178.5,186654.53,191519.92,16551.879,12245.278,19965.95,52475.652,54145.63,55182.652,0,0,0
"2331_239.089_7.245",134397.52,133893.97,135679.64,135961.22,156402.78,147621.83,97319.77,129372.11,133938.94,91124.83,98894.58,103938.805
"1196_239.102_6.065",107709.99,114898.55,113076.99,35043.215,40031.56,40245.766,111709.51,119445.8,120574.266,123971.484,141456.08,136759.88
"3218_239.128_8.759",311688.44,210564.53,215760.25,301325.97,392414.28,207967.98,326032.56,248538.25,254061.56,329127.03,156278.16,157819.89
"4038_239.128_10.563",34220.39,33131.914,47550.043,166363.62,181194.28,174826.98,16572.348,24411.832,25553.006,21676.195,19950.14,20347.54
"2830_239.128_7.988",59276.875,81378.26,81795.02,133229.77,124374.414,71064.94,50225.516,50359.32,46812.887,48930.777,42176.8,42231.797
"367_239.149_3.013",0,182674.98,58223.516,56190.996,0,63455.777,41442.86,37375.344,0,0,0,0
"374_239.149_3.106",177886.22,81199.305,181476.03,216096.8,214505.05,222666.4,155870.05,148207.5,158111.36,140834.42,146384.55,147245.33
"4213_239.164_10.751",248940.3,238398.38,249535.95,216283.31,216228.05,218425.36,200150.94,203753.53,194279.31,221959.05,199532.75,180186.08
"3988_239.164_10.476",192804.14,287016.44,208885.89,164871.95,205205.78,148189.27,255180.27,217003.67,273025.1,199439.88,243005.4,166509.22
"4306_239.164_10.87",425412.75,536467.3,557378.9,436513.84,446199.7,462527.72,222373.12,441595.16,450386.88,417687.66,427562.6,454761.3
"4623_239.164_11.251",208328.03,201832.61,199248,209570.27,224199.86,179967.72,161985.2,158184.73,152563.86,150864.17,157101.42,154820.9
"4434_239.164_11.036",157693.45,152255.17,152742.17,174865.97,152472.78,149166.28,102937.4,116435.18,109904.984,98180.305,113224.23,115457.4
"4969_239.237_11.611",11505.332,13214.756,12814.681,1505.4703,0,0,0,0,1931.2009,0,0,0
"5405_239.237_11.995",4554.4585,4518.526,2701.923,2069.927,0,1960.7429,0,0,0,0,0,0
"5768_239.237_12.311",47855.547,46406.02,41799.355,12195.423,14374.897,12448.064,15559.779,11655.805,13572.88,0,0,0
"1381_240.196_6.225",388097.03,378681.9,357534.78,361572,414200.72,416496.03,267773.12,283308.7,254956.42,273595.62,253471.34,257990.72
"4076_240.232_10.586",898783.56,848357.44,939447.25,1163318.4,1175854.9,1145889.1,797838.06,740852.9,753035.4,833854.06,840754.2,824420.9
"3903_240.232_10.346",116692.04,143375.38,138328.45,129855,138194.11,71516.68,128468.016,91247.5,120446.555,153298.75,111441.016,98328.3
"3748_240.232_10.002",1103514.8,1088089.1,1107034.9,780685.3,739410.44,793912.7,921855.7,962445.4,919511.9,839905,842865.75,896390.75
"4550_241.144_11.167",44600.33,46526.55,55553.168,48483.94,56578.88,52171.926,37490.96,38738.83,36931.805,37131.168,38566.684,38085.69
"1238_241.191_6.108",169653.28,168302.28,169868.42,189637.14,198321.42,202368.34,109406.02,106599.76,113420.37,88048.24,109646.78,109198.31
"6891_241.195_13.043",13455.883,16199.295,13886.713,84161.766,80931.234,64914.605,0,0,0,0,0,0
"6990_241.216_13.117",76980.195,65980.664,57593.215,95603.82,105733.68,89895.336,46126.137,40858.24,51272.84,39538.914,51803.938,45167.88
"5048_241.227_11.671",272862.56,260025.45,274268.53,34599.758,34045.195,38553.844,258835.77,238812.1,248867.45,267820.97,207495.48,254116.34
"251_242.1_1.095",117133.945,125440.15,99798.016,55090.805,62683.62,102553.98,47160.445,126544.43,100788.94,54730.785,227283.16,86870.945
"327_242.1_1.723",15854.852,21028.852,0,0,8893.965,16540.455,13704.648,0,19314.133,23312.234,17707.66,52197.07
"311_242.1_1.474",60146.016,98292.18,147063.6,29541.205,29758.064,76621.266,42275.812,45063.914,81636.63,48161.14,53669.895,112765.98
"270_242.1_1.204",39590.977,86904.06,118800.35,36941.133,31836.492,118060.664,23994.555,27973.555,57208.996,23697.781,59687.688,43310.6
"905_242.118_5.683",119709.72,133012.12,125992.555,234034.22,296068.28,211421.23,31627.008,33838.52,33141.34,9261.428,8224.885,7082.1665
"1085_242.139_5.923",35693.26,64064.082,40740.54,33845.57,52011.957,30952.66,25650.9,46471.113,26487.408,24271.936,25638.871,27375.715
"847_242.139_5.606",67299.82,50972.07,83856.75,117724.58,74038.08,75683.26,44501.965,50202.15,43464.344,39417.906,45373.145,46327.773
"700_242.139_5.348",652462.7,657400.44,623447.6,583970.5,611195.1,651847.2,444815.66,478974.75,499437.47,392227.06,431767.38,443618.72
"6115_242.248_12.529",30108.787,34704.37,33583.94,85467.4,68505.59,85142.95,5789.806,4532.3604,8790.108,0,0,0
"6750_242.248_12.932",52296.22,68427.88,64222.746,56065.746,48780.906,41353.223,21625.096,27278.475,23172.111,9112.193,5878.6533,6855.866
"3608_242.284_9.678",154411.03,155826.31,169916.28,152809.97,151144.22,161638.4,129208.19,135881.44,131312.1,114839.14,125751.72,128616.08
"2200_243.088_7.09",183700.27,187363.77,177517.16,162198.52,174627.62,181720.55,144716.75,149495.17,153304.11,142701.34,152162.81,159348.2
"435_243.142_4.386",1024452.06,1098434.6,1041491.7,969469.5,1053760.6,1058240,874610.25,914501,945288.75,881549.06,938543.6,958833.1
"4039_243.159_10.544",9828.959,10368.9,6339.9067,112082.305,111954.08,107591.91,0,0,0,0,0,0
"854_243.171_5.612",40914.543,41858.14,41371.418,84379.234,92037.6,87882.09,27384.438,30225.758,27257.246,22831.752,29554.582,25496.463
"723_243.171_5.385",50964.742,56316.496,60410.824,83030.06,82853.95,83623.59,34191.402,37346.973,36458.977,37840.88,37685.773,45094.01
"800_243.171_5.534",106503.27,104969.04,115768.73,165420.55,161076.53,181411.84,72134.83,76192.9,74094.27,68467.71,77496.8,75725.54
"443_243.183_4.498",39717.426,37724.46,45798.99,0,0,0,47117.277,54001.406,48978.72,42726.242,32260.854,34626.875
"399_244.118_3.831",0,0,2450.8066,2474.8179,0,0,0,2400.8777,0,0,0,0
"4126_244.264_10.642",700444.94,704055,716669.1,689291.5,701826.6,691627.6,636397.75,647197.8,629038.1,597157.44,591843.6,581676.8
"4004_244.264_10.493",290487,299159.88,287607.16,279339.5,277289.94,305385.3,274698.22,262432.12,280419.94,246154.53,251982.19,241899.58
"4293_244.264_10.85",1081623.4,1060304.8,1026060.75,1085216.1,1018045.8,1065712.4,1055345.5,1036135.06,988962.2,1055215,1001437.94,982087
"243_245.1_1.071",104350.06,101382.74,79520.95,39654.785,31871.812,49362.742,33184.52,112240.69,70656.19,30372.184,85530.66,57658.42
"418_245.1_4.217",50612.01,52766.79,55932.848,70189.78,68377.56,79476.2,28637.074,32810.887,38309.613,32170.102,28756.973,43493.11
"282_245.1_1.314",22747.434,45408.4,104039.1,20559.746,21256.873,95398.02,16585.375,16431.795,89268.766,15692.909,24964.19,30809.424
"47_245.113_0.788",815237.9,761227,557842.6,571474.25,465399.12,616140.1,928299.1,981550.25,842401.56,754552.6,706346.4,735175.44
"191_245.114_0.973",203454.38,235714.14,251577.55,402912.7,362485.12,214818.97,406865.03,330135.1,268204.28,367482.66,361118.38,183262.84
"1424_245.129_6.268",139438.97,120054.055,137270.06,106651.26,148722.19,108992.86,101938.195,115815.75,59860.5,113465.34,139372.48,65098.46
"530_245.129_4.909",122011.305,129160.82,107823.305,147218.8,123372.555,130389.61,121289.9,75436.61,112174.07,94407.305,103863.01,80422.72
"6616_245.138_12.843",6335.63,8490.354,9590.97,0,0,0,27381.186,24652.438,32283.275,0,0,0
"5836_245.138_12.342",0,0,0,0,0,0,2672.7314,3100.4316,2770.8203,0,0,0
"5586_245.138_12.148",0,0,0,0,0,0,7223.3247,4689.3047,6217.078,0,0,0
"1941_245.139_6.794",1711.3872,1449.147,0,0,0,0,2044.8352,6162.8125,4395.2305,1735.762,2128.4546,6451.2666
"3284_245.139_8.956",22829.178,17623.814,23390.094,65772.086,75080.68,66565.31,3058.3157,4127.684,2813.1577,0,0,0
"2414_245.139_7.344",24378.594,23285.035,26967.514,3146.5674,2585.227,1625.6626,13703.925,16523.883,14871.413,10222.985,9406.197,13990.314
"1188_245.186_6.058",124217.766,89040.82,95215.41,194678.17,202943.69,198620.81,82202.6,59458.984,65644.32,79363.04,79602.66,59536.703
"1600_246.113_6.444",29033.346,33154.414,34649.62,44778.7,69338.336,61170.84,22586.729,24606.748,17043.23,19348.047,8395.055,12008.027
"1456_246.17_6.313",14703.216,14815.506,15691.158,87678.5,60735.727,67877.66,4926.742,2148.6143,2714.733,0,0,0
"1909_246.17_6.76",17459.744,17519.875,16826.088,69966.945,57194.17,65060.94,4103.089,1875.0159,4633.3916,0,0,0
"3758_246.222_10.025",105106.805,103701.35,102923.45,246899.62,363839.66,336619.28,7934.521,8416.393,10316.699,0,0,0
"2146_247.054_7.033",77280.72,87527.625,82719.58,0,0,0,109954.24,114770.94,114035.5,106810.23,110659.49,115859.234
"292_247.129_1.408",41113.418,38577.582,40889.316,94828.22,96583.305,91961.805,21575.21,20516.254,20996.943,0,0,0
"4171_247.133_10.685",97648.79,89296.96,104590.99,192683,127786.96,130704.77,73345.15,70162.086,63337.65,64002.46,74088.48,64716.195
"1943_247.144_6.802",75919.555,103844.766,96135.4,114556.52,117495.57,99537.26,109994.55,78022.66,83571.37,117689.81,86739.55,95798.51
"579_247.144_5.041",132339.72,135101.02,136601.44,105339.73,102679.88,106756.17,118654.86,122830.05,106215.11,113862.92,115938.07,125077.46
"719_247.144_5.377",165850.62,162118.69,162746.56,122635.34,124814.19,130024.1,154126.75,155043.36,147682.55,134914.06,151103.11,146799.34
"497_247.144_4.756",91835.15,87919.66,69396.984,78750.94,79798.68,75757.16,78072.66,78946.87,91334.11,73715.08,75776.29,66843.11
"667_247.165_5.287",38334.63,44712.062,49481.125,110681.51,119516.66,113969.67,31227.021,25744.078,30292.922,29693.994,31724.44,32156.465
"5432_247.169_12.026",154329.3,164715.84,220263.77,575630.44,133357.16,146613.97,334848.47,116047.06,351495,147930.03,170531.67,121123.664
"5259_247.169_11.908",488218.34,303666.5,342305.72,108221.53,110468.82,120198.27,54757.727,368608.3,61938.65,207141.16,214632.84,289835.03
"5708_247.169_12.272",136146.73,63425.133,66438.52,191533.06,67124.51,81293.65,57780.797,50625.63,42444.668,79998.03,35343.668,36770.35
"6026_247.242_12.472",8688.667,8223.713,9122.379,0,0,1656.963,2303.9448,2367.8857,4046.6536,2572.251,0,1961.4998
"289_248.113_1.369",14906.636,15713.719,15589.606,115795.32,116141.35,101662.516,0,10397.463,8663.139,10495.626,13910.59,4503.6133
"636_248.128_5.187",118961.45,108257.766,105648.59,109210.71,97110.016,119088.414,91418.58,77491.28,80184.07,93654.375,100203.83,79173.99
"692_248.128_5.332",108974.234,68891.836,101383.45,89624.9,79346.04,85360.766,111174.45,74870.44,75386.77,89567.39,94880.32,95312.13
"816_248.128_5.557",100981.91,143013.48,123186.516,127674.85,139977.38,113388.44,87263.06,128108.516,133638.61,99574.97,83914.16,110871.79
"869_248.165_5.667",65572.055,61866.168,69913.39,69777.875,78956.664,381856.3,59160.8,47289.93,51643.137,52425.547,51673.72,61605.902
"950_248.165_5.751",355211.78,64078.816,54972.793,48011.17,0,80108.08,46532.984,37495.047,58859.008,49064.14,35823.336,0
"1199_248.165_6.066",187282.47,181547.05,187910.11,137242.27,225105.11,244722.48,50458.38,146916.75,53486.07,22790.996,29222.025,20581.783
"2914_248.201_8.144",18351.932,13865.957,21315.688,51473.51,60498.316,59416.46,0,2109.102,1754.6931,0,0,0
"4105_248.237_10.614",94778.51,90205.35,71508.35,235936.83,305401.38,303136.16,18924.783,18276.912,22638.135,0,0,0
"4404_248.237_10.999",129535.35,115682.8,104699.266,280735.8,297202.9,322979.12,20324.852,24234.756,23697.254,0,2110.4858,0
"449_249.124_4.51",301190.34,382237.28,302039.5,321042.47,327589,254950.53,272038.53,281772,272708.4,275023.9,282782.06,269203.53
"405_249.124_3.935",193627.75,196043.67,182448.47,0,32682.344,27353.39,350731.25,347421.03,343682.44,343620.97,184515.27,347514.72
"3121_249.148_8.514",37954.273,32462.662,41321.797,12614.11,52154.934,56848.527,27291.207,8314.368,8125.772,6339.242,12743.359,13434.735
"3276_249.149_8.917",44047.758,59532.58,52680.11,26155.7,68732.08,66839.89,37447.156,23654.27,49042.1,44977.97,50827.3,37630.99
"5573_249.149_12.135",71522.9,76379.55,71146.97,144750.3,133652.03,167036.84,50121.758,57412.855,53465.53,51711.965,52397.957,66409.73
"3938_249.149_10.388",86190.72,87098.64,159426.56,77492.98,110634.61,95602.71,63808.89,91706.96,139629.17,70209.98,71309.016,65188.605
"3491_249.149_9.419",89754.734,124825.19,177018.14,91421.125,67855.484,101687,79528.93,124152.48,83476.46,134916.64,116262.336,163291.84
"4638_249.149_11.266",54198.9,72396.17,59015.906,75854.01,89058.62,84988.555,37323.445,41503.332,44956.605,28192.46,24934.066,23819.379
"3773_249.149_10.065",459118.4,83906.984,89157.836,95118.484,100163.984,88772.77,74990.7,75349.72,75322.625,75824.47,72315.21,77454.53
"4412_249.149_11.008",130257.82,156873.2,133088.1,164330.84,115886.68,118684.62,108231,111544.914,108068.58,133478.44,116126.2,120706.58
"3735_249.149_9.948",62258.83,73157.516,64695.992,83145.38,45013.36,65547.1,0,40173.836,27017.387,0,46416.25,43071.85
"370_249.158_3.031",105501.07,104455.61,108828.35,95988.92,93042.09,106101.62,92434.46,84206.734,88342.016,89064.56,98249.5,90822.95
"6529_249.185_12.786",49327.01,40860.97,48000.234,153829.27,161785.2,169949,19775.576,24106.8,11913.743,24624.965,5943.843,17277.574
"5429_249.185_12.022",657528.3,688401.2,658013.7,641331.4,1006464.5,936058,533955.5,507071.56,548258.75,423426.97,406508.88,346128
"5070_249.185_11.701",96901.74,78051.49,73477.77,384053,141577,161943.7,73043.95,57898.79,75256.86,41529.273,54365.18,143171.4
"5681_249.185_12.22",119774.164,132621.48,121558.664,260802.06,202450.6,381836.1,84264.016,83472.625,83123.99,94451.73,102184.89,78752.94
"4519_249.185_11.14",93228.87,168545.84,71850,71479.42,107337.74,115739.85,156745.77,83298.23,90171.336,72030.92,65664.73,194291.8
"4812_249.185_11.454",247054.97,247881.23,261991.03,230399.36,251262.77,231601.52,276456.75,208814.56,245670.9,257420.14,223703.72,202496.3
"6887_249.221_13.044",63264.36,60518.582,62996.953,298912.22,199241.45,170165.06,13638.252,15867.363,15682.3125,0,12179.631,8884.779
"3238_250.144_8.79",159440.6,173157.53,154269.78,93583.04,90852.59,117056.33,114799.64,117655.56,121815.66,107287.46,110674.88,113001.99
"74_250.165_0.804",477374.1,394524.34,481737.84,775284.06,872262.8,993035.4,339393.3,346508.9,417932.94,304823.88,380375.47,375278.16
"201_250.165_1.025",49350.96,144818.83,196698.08,277293.12,438948.97,80368.3,194575.1,155240.47,173318.23,171212.33,55742.945,31166.754
"735_250.18_5.419",37160.414,37830.99,37332.04,32172.188,0,31139.277,219616.3,73047.7,68451.12,57572.348,82585.99,88456.84
"1463_250.18_6.311",226290.05,253312.62,218223.14,230852.3,244427.39,236920.08,162994.75,182729.36,176645.7,183791.3,169245.14,163215.86
"2151_250.18_7.033",78604.93,79469.22,108913.04,247808.94,246098.4,241993.47,25886.102,27686.941,27527.77,0,5273.9014,8673.311
"1683_250.18_6.523",38834.047,42935.586,38874.617,60074.23,69240.59,79595.07,30227.031,15776.256,30970.773,20285.934,27795.648,23999.975
"7206_251.047_13.388",60899.79,68877.27,66260.98,182157.89,192468.4,170614.05,13717.485,10590.359,15477.347,0,0,0
"4007_251.047_10.508",8062.25,8360.402,13038.582,39564.81,16692.457,47515.68,0,0,0,0,0,0
"377_251.103_3.243",20239.807,20332.352,18917.793,122716.4,115618.875,129712.19,15122.209,0,16310.48,15949.572,19686.81,17935.488
"355_251.103_2.282",22587.232,0,0,183888.72,173105.28,176273.06,21650.95,19517.426,21104.896,24174.496,20080.59,20295.059
"319_251.103_1.523",176313.98,168782.94,131094.84,95062.66,117821.38,106505.336,127099.75,124366.34,180983.67,167472.38,136366.16,118654.27
"3612_251.126_9.683",351620.6,356487.2,364958.75,396125.12,353378.1,211581.3,294141.6,335175.22,253944.7,274135.22,234031.11,302260.94
"3431_251.127_9.283",308960.44,328986.06,333004.03,347193.88,350924.78,162710.58,262551.16,257123.69,256678.22,241202.03,233039.89,264280.22
"3329_251.128_9.04",122743.805,126615.266,128983.06,172117.47,105921.03,137046.61,95447.11,99458.33,122997.41,101665.13,92803.32,103129.95
"924_251.139_5.719",130359.64,98910.53,130002.21,198269.83,104166.75,135409.92,109537.13,106435.35,96389.85,84778.92,52004.582,102767.79
"706_251.139_5.354",79154.7,298406.75,79359.78,60524.375,60861.562,52885.1,195587.08,259186.22,229725.02,234849.28,226607.78,54664.895
"650_251.139_5.229",271523,76574.586,191122.72,223681.88,214386.16,233587.47,50662.555,55094.484,58774.56,46916.71,60794.504,203261.88
"4298_251.164_10.856",268996.16,235848.94,133294.61,115970.04,90324.75,145338.89,287765.38,232163.61,128556.086,152108.98,133416.5,129278.01
"5157_251.164_11.772",435842.16,130398.39,109593.2,522758.03,442987.84,192699.89,120346.82,242302.16,283685.84,98498.19,94474.5,102323.02
"5326_251.164_11.952",230080.16,226927.86,233241.38,269612.78,261403.58,224381.45,142230.48,145268.73,130670.84,142242.47,130241.93,128358.266
"4470_251.164_11.068",82302.36,68497.19,103588.086,53335.164,327236.56,86567.01,67579.99,73152.945,68085.55,57392.55,92961.375,64366.63
"6184_251.201_12.56",432537.9,410198.7,444185.66,2077985.2,1828143.1,2014445.5,241613.9,72655.3,237445.83,77084.83,59337.973,206701.62
"6388_251.201_12.694",339529.94,333722.3,301813.62,520473.03,610541.44,634681.9,144327.64,61663.363,85463.51,26123.191,27421.22,32656.004
"6826_251.201_12.994",88162.555,81224.06,90771.78,129775.1,204765.3,160292,31779.584,39362.617,53309.973,178314.48,175807.25,180987.8
"5541_251.201_12.12",40808.348,39401.035,26980.045,80717.836,84897.21,69122.45,27284.965,11413.547,16844.4,21538.682,10679.539,12514.373
"6016_251.201_12.472",75237.625,0,74554.28,0,0,41274.594,50176.64,162809.95,62987.17,143325.17,147857.44,54813.887
"4942_251.201_11.593",40265.254,52086.4,60655.234,95492.02,99846.43,161498.94,34580.87,38316.65,38713.355,27537.885,34905.715,20435.219
"5138_251.201_11.742",37336.664,53733.824,65959.58,460951.03,71883.55,145922.31,31575.854,32657.66,17951.494,0,19110.24,9272.824
"5291_251.201_11.929",398683.47,371674.9,389252.84,414382.75,912564.7,621431.3,55335.164,376554.03,58908.164,45830.04,83139.26,77088.58
"1982_251.212_6.854",9128.398,12831.366,8526.002,0,0,0,0,1752.7744,0,0,0,0
"7045_251.237_13.164",16295.587,16146.299,8993.779,206974.27,212513.97,207897.25,9107.555,4387.8203,5693.131,6146.5503,0,3692.5308
"7141_251.237_13.287",36838.25,50172.76,47529.145,109839.46,102207.664,74486.69,10235.646,5372.3936,5624.6377,0,0,0
"5981_251.237_12.435",20162.898,18955.615,17192.812,7589.2705,14173.94,16092.558,5331.5845,8904.239,6967.366,0,2139.4204,0
"189_252.144_0.946",0,14889.58,12760.839,96878.836,92140.42,16510.484,18133.248,9540.793,4822.5024,9122.463,0,0
"40_252.144_0.77",97662,79161.27,84967.375,145849.83,144602.69,176944.11,44692.836,52398.24,64875.996,28555.258,36957.637,30618.744
"1333_252.16_6.185",15966.868,23166.477,23908.762,14720.936,25366.684,22939.229,12210.333,8779.334,7756.9937,7831.369,4889.4043,3330.3557
"2171_252.16_7.057",37230.28,39802.14,34039.824,97965.73,97476.445,103939.63,7472.378,11073.842,9704.15,2967.7793,6506.2876,3542.5173
